Rooms,Type,Price,Distance,Bathroom,Car,Landsize,Year,Month,Crime
4,h,815000.0,14.7,2.0,2.0,544.0,2018,1,1494.0
4,h,766000.0,14.7,2.0,2.0,512.0,2018,1,1494.0
3,t,535000.0,14.7,3.0,2.0,78.0,2018,1,1494.0
2,h,1200000.0,3.5,1.0,1.0,144.0,2018,1,228.0
3,h,1725000.0,3.5,2.0,1.0,176.0,2018,1,228.0
3,h,1500000.0,4.6,3.0,1.0,239.0,2018,1,2086.0
3,h,1500000.0,4.6,2.0,1.0,277.0,2018,1,2086.0
3,h,900000.0,12.0,1.0,2.0,906.0,2018,1,3449.0
2,h,880000.0,12.0,1.0,0.0,697.0,2018,1,3449.0
3,h,936000.0,12.0,2.0,2.0,612.0,2018,1,3449.0
3,h,980000.0,12.0,1.0,2.0,560.0,2018,1,3449.0
2,h,745000.0,2.4,1.0,0.0,120.0,2018,1,3293.0
2,t,1005000.0,2.4,1.0,1.0,182.0,2018,1,3293.0
2,h,621000.0,19.9,1.0,1.0,298.0,2018,1,2517.0
3,t,860000.0,21.3,2.0,2.0,277.0,2018,1,488.0
5,h,870000.0,19.9,2.0,3.0,635.0,2018,1,8.0
4,h,1720000.0,15.2,1.0,1.0,573.0,2018,1,475.0
4,h,2115000.0,15.2,2.0,2.0,810.0,2018,1,475.0
3,h,1800000.0,15.2,2.0,2.0,474.0,2018,1,475.0
3,h,927000.0,22.2,2.0,2.0,718.0,2018,1,389.0
2,h,885000.0,5.1,1.0,0.0,176.0,2018,1,202.0
2,h,1170000.0,5.1,1.0,0.0,203.0,2018,1,202.0
3,h,2200000.0,1.9,3.0,3.0,111.0,2018,1,1790.0
4,h,3030000.0,2.7,1.0,1.0,436.0,2018,1,220.0
3,h,1222000.0,6.2,1.0,2.0,390.0,2018,1,214.0
3,h,1000000.0,20.8,1.0,5.0,743.0,2018,1,1805.0
2,h,820000.0,20.8,1.0,2.0,650.0,2018,1,1805.0
4,h,694000.0,14.0,2.0,2.0,612.0,2018,1,3095.0
4,h,788000.0,14.0,2.0,11.0,697.0,2018,1,3095.0
3,h,615000.0,14.0,1.0,2.0,533.0,2018,1,3095.0
4,h,2810000.0,5.0,5.0,3.0,264.0,2018,1,3183.0
3,h,1450000.0,8.2,2.0,2.0,608.0,2018,1,286.0
2,h,1300000.0,8.2,1.0,0.0,717.0,2018,1,286.0
3,t,880000.0,8.2,2.0,2.0,154.0,2018,1,286.0
3,t,917000.0,8.2,2.0,3.0,305.0,2018,1,286.0
4,h,1270000.0,8.2,2.0,4.0,535.0,2018,1,40.0
4,h,791000.0,15.5,2.0,2.0,750.0,2018,1,1208.0
3,h,816000.0,15.5,2.0,2.0,650.0,2018,1,1208.0
4,h,1506666.0,15.5,2.0,2.0,650.0,2018,1,351.0
4,h,1390000.0,15.5,3.0,2.0,781.0,2018,1,351.0
5,h,1600000.0,12.4,2.0,2.0,726.0,2018,1,365.0
3,h,794000.0,15.3,1.0,2.0,570.0,2018,1,1943.0
3,h,1200000.0,7.0,2.0,1.0,283.0,2018,1,1239.0
4,h,1400000.0,7.0,3.0,2.0,309.0,2018,1,1239.0
2,h,903000.0,7.0,1.0,1.0,177.0,2018,1,1239.0
3,h,574000.0,18.4,2.0,2.0,442.0,2018,1,103.0
3,h,915000.0,17.2,1.0,1.0,579.0,2018,1,4.0
4,h,1475000.0,17.2,2.0,2.0,840.0,2018,1,4.0
4,h,1250000.0,8.9,2.0,6.0,696.0,2018,1,116.0
4,h,1190000.0,8.9,2.0,2.0,557.0,2018,1,116.0
4,h,560000.0,44.2,2.0,2.0,757.0,2018,1,734.0
4,h,865000.0,14.5,2.0,2.0,501.0,2018,1,107.0
4,h,660000.0,14.7,2.0,2.0,390.0,2018,1,3040.0
3,h,495000.0,14.7,1.0,2.0,600.0,2018,1,3040.0
3,h,462000.0,14.7,1.0,2.0,533.0,2018,1,3040.0
4,h,720000.0,14.7,2.0,3.0,1000.0,2018,1,3040.0
3,h,600000.0,14.7,2.0,2.0,1164.0,2018,1,3040.0
3,h,710000.0,6.4,1.0,1.0,375.0,2018,1,554.0
3,h,975000.0,6.4,1.0,1.0,375.0,2018,1,554.0
3,h,650000.0,6.4,2.0,2.0,124.0,2018,1,554.0
4,h,1320000.0,6.4,1.0,2.0,787.0,2018,1,554.0
4,h,722500.0,25.5,2.0,2.0,512.0,2018,1,529.0
3,h,918000.0,6.3,1.0,1.0,449.0,2018,1,690.0
3,h,800000.0,6.3,1.0,2.0,448.0,2018,1,690.0
3,h,970000.0,6.3,2.0,1.0,465.0,2018,1,690.0
3,h,1350000.0,6.3,2.0,3.0,555.0,2018,1,690.0
3,h,840000.0,6.3,1.0,4.0,431.0,2018,1,690.0
3,h,1366000.0,3.0,1.0,2.0,307.0,2018,2,1197.0
3,h,1750000.0,7.5,1.0,1.0,617.0,2018,2,113.0
3,h,1350000.0,7.5,1.0,1.0,474.0,2018,2,113.0
4,h,820000.0,10.4,1.0,1.0,612.0,2018,2,812.0
2,u,530000.0,10.4,1.0,1.0,273.0,2018,2,812.0
2,t,1422000.0,3.0,2.0,1.0,1488.0,2018,2,564.0
3,h,750000.0,10.5,1.0,2.0,697.0,2018,2,454.0
3,h,781000.0,10.5,2.0,2.0,292.0,2018,2,454.0
3,h,1720000.0,5.7,1.0,2.0,610.0,2018,2,146.0
3,h,1100000.0,5.7,2.0,1.0,204.0,2018,2,146.0
4,h,1040000.0,11.0,2.0,2.0,368.0,2018,2,549.0
5,h,1213000.0,11.0,2.0,6.0,537.0,2018,2,549.0
3,h,983000.0,9.4,2.0,2.0,580.0,2018,2,840.0
4,h,875000.0,9.4,1.0,2.0,636.0,2018,2,840.0
3,h,750000.0,9.4,1.0,3.0,557.0,2018,2,840.0
3,h,585000.0,12.8,1.0,0.0,646.0,2018,2,294.0
3,h,1899000.0,6.3,2.0,2.0,263.0,2018,2,519.0
3,h,1100000.0,6.3,1.0,1.0,233.0,2018,2,519.0
2,h,910000.0,4.3,1.0,0.0,180.0,2018,2,1018.0
2,t,838000.0,4.3,2.0,2.0,131.0,2018,2,1018.0
3,h,980000.0,4.3,2.0,2.0,225.0,2018,2,1018.0
4,h,1605000.0,4.3,1.0,1.0,630.0,2018,2,1018.0
4,h,1610000.0,4.3,2.0,1.0,466.0,2018,2,1018.0
3,h,1310000.0,4.3,2.0,2.0,351.0,2018,2,1018.0
5,h,2600000.0,10.2,4.0,2.0,610.0,2018,2,331.0
3,h,1750000.0,10.2,2.0,2.0,590.0,2018,2,331.0
3,h,1150000.0,10.2,1.0,3.0,621.0,2018,2,375.0
4,h,1460000.0,10.2,2.0,2.0,732.0,2018,2,375.0
3,h,1350000.0,10.2,1.0,2.0,724.0,2018,2,375.0
3,h,960000.0,21.5,1.0,2.0,526.0,2018,2,222.0
4,h,940000.0,21.5,2.0,2.0,635.0,2018,2,222.0
3,h,811250.0,21.5,1.0,2.0,542.0,2018,2,98.0
4,h,1600000.0,9.5,3.0,2.0,803.0,2018,2,339.0
3,h,1900000.0,7.9,1.0,3.0,733.0,2018,2,402.0
3,h,1720000.0,7.9,1.0,0.0,604.0,2018,2,402.0
5,h,2801000.0,7.9,2.0,2.0,1280.0,2018,2,402.0
3,h,3400000.0,7.9,2.0,4.0,1490.0,2018,2,402.0
3,h,1530500.0,9.7,1.0,2.0,615.0,2018,2,474.0
5,h,3200000.0,9.7,3.0,2.0,680.0,2018,2,474.0
3,h,2100000.0,9.7,1.0,2.0,1208.0,2018,2,474.0
3,h,2030000.0,9.7,1.0,1.0,840.0,2018,2,474.0
4,t,1450000.0,9.7,3.0,3.0,270.0,2018,2,474.0
5,h,2350000.0,17.3,3.0,2.0,812.0,2018,2,271.0
4,h,2430000.0,11.4,2.0,2.0,702.0,2018,2,647.0
5,h,2000000.0,11.4,3.0,2.0,665.0,2018,2,647.0
5,h,2275000.0,11.4,3.0,3.0,705.0,2018,2,647.0
2,h,1320000.0,11.4,1.0,2.0,595.0,2018,2,647.0
3,h,1100000.0,11.4,1.0,4.0,635.0,2018,2,647.0
3,h,1125000.0,13.8,2.0,2.0,587.0,2018,2,765.0
3,h,1250000.0,13.8,1.0,4.0,592.0,2018,2,765.0
3,h,1235000.0,13.8,1.0,2.0,586.0,2018,2,765.0
4,t,1336000.0,13.8,2.0,2.0,338.0,2018,2,765.0
3,h,1208000.0,13.8,1.0,1.0,685.0,2018,2,765.0
3,h,670000.0,35.2,2.0,4.0,677.0,2018,2,1810.0
4,h,1500000.0,13.4,2.0,2.0,661.0,2018,2,502.0
4,h,1300000.0,13.4,2.0,2.0,732.0,2018,2,502.0
2,h,835000.0,13.4,1.0,2.0,354.0,2018,2,502.0
5,h,1590000.0,13.4,3.0,2.0,684.0,2018,2,502.0
4,h,1450000.0,13.4,2.0,2.0,357.0,2018,2,502.0
4,h,1850000.0,13.4,3.0,3.0,913.0,2018,2,502.0
3,t,900000.0,13.4,2.0,2.0,278.0,2018,2,191.0
3,h,1030000.0,13.4,1.0,1.0,651.0,2018,2,191.0
3,h,1440000.0,13.4,1.0,2.0,749.0,2018,2,341.0
2,u,825000.0,13.4,1.0,1.0,334.0,2018,2,341.0
3,h,1300000.0,13.4,2.0,2.0,358.0,2018,2,341.0
4,h,1367000.0,13.4,3.0,2.0,610.0,2018,2,341.0
4,h,1050000.0,27.0,2.0,2.0,526.0,2018,2,224.0
3,h,605000.0,25.0,1.0,1.0,589.0,2018,2,1647.0
3,h,740000.0,25.0,2.0,2.0,739.0,2018,2,1647.0
5,h,995000.0,25.0,2.0,2.0,2533.0,2018,2,1647.0
6,h,4600000.0,10.9,3.0,5.0,1463.0,2018,2,1059.0
2,h,2000000.0,10.9,1.0,1.0,845.0,2018,2,1059.0
3,h,780000.0,8.6,1.0,1.0,613.0,2018,2,1081.0
3,t,2525000.0,10.5,2.0,3.0,728.0,2018,2,952.0
4,h,3000000.0,10.5,3.0,2.0,663.0,2018,2,952.0
5,h,5250000.0,10.5,4.0,5.0,614.0,2018,2,952.0
3,h,1770000.0,10.5,1.0,1.0,535.0,2018,2,952.0
4,h,1800000.0,10.5,2.0,1.0,400.0,2018,2,952.0
4,h,2330000.0,10.3,2.0,2.0,686.0,2018,2,448.0
5,h,2350000.0,10.3,2.0,3.0,1048.0,2018,2,448.0
2,h,1380000.0,10.3,1.0,2.0,619.0,2018,2,448.0
4,h,2652000.0,10.3,2.0,2.0,1233.0,2018,2,448.0
3,t,540000.0,14.0,2.0,2.0,229.0,2018,2,2945.0
1,h,500000.0,14.0,1.0,1.0,193.0,2018,2,2945.0
3,h,595000.0,14.0,1.0,2.0,594.0,2018,2,2945.0
3,h,655000.0,6.4,2.0,2.0,361.0,2018,2,56.0
4,h,1520000.0,5.2,2.0,1.0,348.0,2018,2,2500.0
3,h,955000.0,5.2,1.0,1.0,159.0,2018,2,2500.0
3,h,1100000.0,5.2,1.0,1.0,361.0,2018,2,2500.0
2,h,1450000.0,5.2,1.0,1.0,255.0,2018,2,2500.0
2,h,1276000.0,5.2,1.0,1.0,178.0,2018,2,2500.0
3,h,1105000.0,5.2,2.0,1.0,239.0,2018,2,2500.0
4,h,1207500.0,5.2,2.0,1.0,538.0,2018,2,783.0
2,h,1051000.0,5.2,1.0,1.0,233.0,2018,2,783.0
5,h,1302000.0,10.8,2.0,3.0,656.0,2018,2,378.0
4,t,1220000.0,10.8,3.0,2.0,340.0,2018,2,378.0
3,h,1290000.0,10.8,1.0,2.0,739.0,2018,2,378.0
4,h,784000.0,12.1,2.0,3.0,593.0,2018,2,479.0
3,h,600000.0,12.1,1.0,2.0,398.0,2018,2,479.0
3,h,717000.0,12.1,2.0,1.0,453.0,2018,2,479.0
3,h,660000.0,12.1,2.0,2.0,539.0,2018,2,479.0
5,h,760000.0,12.1,3.0,2.0,521.0,2018,2,479.0
3,h,962250.0,12.1,2.0,2.0,588.0,2018,2,479.0
5,h,1565000.0,12.1,4.0,2.0,656.0,2018,2,479.0
3,h,1410000.0,10.4,1.0,1.0,661.0,2018,2,119.0
3,h,1217000.0,10.4,2.0,1.0,392.0,2018,2,119.0
4,h,734000.0,14.8,2.0,2.0,571.0,2018,2,374.0
4,h,2100000.0,7.7,3.0,3.0,772.0,2018,2,821.0
3,h,1430000.0,7.7,3.0,2.0,219.0,2018,2,821.0
5,h,2450000.0,7.7,3.0,2.0,725.0,2018,2,821.0
4,h,2100000.0,7.7,2.0,2.0,572.0,2018,2,821.0
4,h,2000000.0,7.7,3.0,9.0,601.0,2018,2,821.0
5,h,6000000.0,7.7,3.0,4.0,1338.0,2018,2,821.0
3,h,725000.0,16.6,1.0,1.0,677.0,2018,2,1077.0
2,h,385000.0,16.6,1.0,0.0,361.0,2018,2,1077.0
3,t,1750000.0,1.6,2.0,2.0,2399.0,2018,2,1638.0
3,h,631000.0,34.9,2.0,2.0,657.0,2018,2,1332.0
5,h,2050000.0,8.7,3.0,2.0,579.0,2018,2,352.0
3,h,1490000.0,8.7,1.0,2.0,496.0,2018,2,352.0
4,h,1270000.0,17.9,1.0,2.0,676.0,2018,2,160.0
3,t,1111000.0,17.9,3.0,2.0,259.0,2018,2,160.0
3,h,887500.0,17.9,1.0,1.0,634.0,2018,2,160.0
3,h,1291000.0,17.9,3.0,2.0,727.0,2018,2,160.0
3,h,1200000.0,17.9,2.0,2.0,784.0,2018,2,160.0
5,h,1350000.0,17.9,2.0,3.0,1001.0,2018,2,160.0
3,h,795500.0,17.5,1.0,1.0,531.0,2018,2,172.0
3,h,1870000.0,16.7,2.0,1.0,740.0,2018,2,1131.0
3,h,1371000.0,16.7,2.0,1.0,721.0,2018,2,1131.0
3,h,820000.0,17.5,1.0,1.0,533.0,2018,2,665.0
3,h,1040000.0,3.6,2.0,1.0,1727.0,2018,2,604.0
3,h,1090000.0,6.7,1.0,2.0,409.0,2018,2,2147.0
2,h,905000.0,6.7,1.0,1.0,390.0,2018,2,2147.0
3,h,1100000.0,6.7,2.0,2.0,368.0,2018,2,2147.0
3,h,900000.0,6.7,1.0,1.0,403.0,2018,2,2147.0
2,h,930000.0,6.7,1.0,2.0,343.0,2018,2,2147.0
2,h,866000.0,6.7,1.0,1.0,216.0,2018,2,2147.0
3,h,853000.0,6.7,1.0,1.0,251.0,2018,2,2147.0
3,h,740000.0,6.7,1.0,1.0,264.0,2018,2,2147.0
3,h,801000.0,6.7,1.0,2.0,532.0,2018,2,900.0
4,h,830000.0,6.7,2.0,2.0,557.0,2018,2,900.0
4,h,695000.0,20.6,2.0,2.0,480.0,2018,2,2750.0
3,h,650000.0,20.6,2.0,2.0,598.0,2018,2,2750.0
5,h,770000.0,20.6,2.0,2.0,589.0,2018,2,2750.0
4,h,615000.0,20.6,2.0,2.0,623.0,2018,2,2750.0
3,h,565000.0,20.6,2.0,4.0,657.0,2018,2,2750.0
3,h,540000.0,20.6,2.0,1.0,574.0,2018,2,2750.0
3,h,590000.0,20.6,2.0,2.0,448.0,2018,2,2750.0
4,h,540000.0,20.6,2.0,2.0,392.0,2018,2,2750.0
4,h,645000.0,34.7,2.0,2.0,446.0,2018,2,986.0
2,h,664000.0,23.0,1.0,1.0,352.0,2018,2,1218.0
3,h,1165000.0,23.0,2.0,2.0,1044.0,2018,2,1218.0
3,h,772500.0,23.0,1.0,1.0,805.0,2018,2,1218.0
4,h,620000.0,14.0,2.0,3.0,780.0,2018,2,401.0
3,h,520000.0,14.0,1.0,3.0,565.0,2018,2,401.0
3,h,1400000.0,24.7,1.0,2.0,1034.0,2018,2,5871.0
4,h,915500.0,24.7,1.0,2.0,850.0,2018,2,5871.0
3,h,580500.0,14.8,2.0,2.0,406.0,2018,2,1165.0
4,h,655000.0,18.0,3.0,2.0,602.0,2018,2,314.0
5,h,975000.0,14.7,4.0,2.0,552.0,2018,2,489.0
4,h,1063000.0,21.8,2.0,4.0,1222.0,2018,2,406.0
4,h,750000.0,21.8,2.0,0.0,530.0,2018,2,406.0
4,h,750000.0,21.8,3.0,3.0,940.0,2018,2,406.0
3,h,550000.0,27.7,2.0,2.0,607.0,2018,2,27.0
4,h,1000000.0,22.2,2.0,2.0,528.0,2018,2,319.0
3,h,875000.0,22.2,2.0,5.0,535.0,2018,2,319.0
4,h,1160000.0,12.4,2.0,2.0,653.0,2018,2,1077.0
3,h,1600000.0,12.4,1.0,2.0,728.0,2018,2,1077.0
4,h,1310000.0,12.4,2.0,2.0,352.0,2018,2,1077.0
3,h,1320000.0,12.4,1.0,2.0,725.0,2018,2,1077.0
3,h,1120000.0,14.3,2.0,1.0,654.0,2018,2,741.0
3,h,1181000.0,14.3,1.0,2.0,650.0,2018,2,741.0
4,h,1385000.0,14.3,3.0,2.0,675.0,2018,2,741.0
3,h,900000.0,16.1,2.0,2.0,393.0,2018,2,262.0
3,t,800000.0,16.1,2.0,2.0,345.0,2018,2,262.0
3,u,530000.0,25.9,2.0,2.0,315.0,2018,2,20.0
3,h,1250000.0,8.9,2.0,1.0,529.0,2018,2,113.0
4,h,1185000.0,27.0,3.0,2.0,378.0,2018,2,180.0
3,h,1900000.0,7.2,2.0,2.0,630.0,2018,2,490.0
4,h,1275000.0,18.0,2.0,2.0,833.0,2018,2,2.0
4,h,3040000.0,7.2,3.0,2.0,304.0,2018,2,707.0
5,h,878000.0,28.5,3.0,2.0,659.0,2018,2,934.0
5,h,720500.0,19.6,2.0,2.0,349.0,2018,2,2607.0
4,h,680000.0,19.6,2.0,2.0,578.0,2018,2,2607.0
3,h,670000.0,19.6,2.0,2.0,691.0,2018,2,2607.0
3,h,515000.0,19.6,2.0,2.0,420.0,2018,2,2607.0
3,h,692500.0,19.6,2.0,2.0,492.0,2018,2,2607.0
4,h,820000.0,19.6,3.0,4.0,568.0,2018,2,2607.0
4,h,685000.0,19.6,2.0,4.0,612.0,2018,2,2607.0
4,h,649000.0,19.6,2.0,2.0,376.0,2018,2,2607.0
4,h,662000.0,19.6,2.0,2.0,448.0,2018,2,2607.0
4,h,1727000.0,7.5,2.0,3.0,590.0,2018,2,1071.0
3,h,1210000.0,7.5,2.0,2.0,207.0,2018,2,1071.0
4,h,1961000.0,7.5,1.0,2.0,770.0,2018,2,1071.0
4,h,1650000.0,7.5,2.0,2.0,354.0,2018,2,1071.0
5,h,1565000.0,7.5,3.0,2.0,637.0,2018,2,1071.0
4,h,1485000.0,7.5,2.0,2.0,447.0,2018,2,1071.0
3,h,2100000.0,7.5,3.0,2.0,719.0,2018,2,1071.0
3,h,1465000.0,7.5,1.0,1.0,440.0,2018,2,1071.0
3,h,1360000.0,5.7,1.0,0.0,320.0,2018,2,342.0
3,h,670000.0,13.1,1.0,2.0,587.0,2018,2,47.0
3,h,867500.0,13.1,1.0,2.0,785.0,2018,2,47.0
3,t,682000.0,13.1,2.0,1.0,277.0,2018,2,47.0
3,h,720000.0,13.1,1.0,1.0,655.0,2018,2,47.0
4,h,945000.0,13.1,2.0,6.0,652.0,2018,2,47.0
4,h,860000.0,24.8,2.0,4.0,623.0,2018,2,1215.0
4,h,845000.0,24.8,2.0,2.0,665.0,2018,2,1215.0
4,h,851000.0,24.8,2.0,2.0,722.0,2018,2,1215.0
3,h,1700000.0,3.6,1.0,0.0,266.0,2018,2,39.0
3,h,1412500.0,3.6,2.0,2.0,838.0,2018,2,39.0
3,h,1875000.0,3.6,2.0,2.0,560.0,2018,2,39.0
2,h,1015000.0,3.4,1.0,0.0,217.0,2018,2,240.0
3,h,1120000.0,3.4,1.0,0.0,209.0,2018,2,240.0
3,t,820000.0,5.1,2.0,2.0,148.0,2018,2,2201.0
2,t,620000.0,5.1,1.0,0.0,104.0,2018,2,2201.0
3,h,960000.0,5.1,1.0,2.0,517.0,2018,2,2201.0
4,h,850000.0,5.1,1.0,2.0,388.0,2018,2,2201.0
3,h,885000.0,15.4,1.0,1.0,594.0,2018,2,432.0
3,h,845777.0,38.0,2.0,4.0,1083.0,2018,2,5768.0
3,h,686000.0,38.0,2.0,2.0,692.0,2018,2,5768.0
4,h,920000.0,38.0,2.0,2.0,2878.0,2018,2,419.0
5,h,825000.0,38.0,2.0,4.0,700.0,2018,2,419.0
3,h,550000.0,45.9,2.0,2.0,675.0,2018,2,293.0
4,h,1250000.0,45.9,2.0,4.0,2647.0,2018,2,293.0
3,h,640000.0,12.9,1.0,2.0,613.0,2018,2,432.0
3,h,700000.0,12.9,2.0,1.0,591.0,2018,2,432.0
4,h,710000.0,12.9,1.0,2.0,666.0,2018,2,432.0
4,h,1900000.0,10.1,2.0,2.0,617.0,2018,2,222.0
3,h,2160000.0,7.3,2.0,4.0,724.0,2018,2,356.0
4,h,1850000.0,7.3,3.0,2.0,334.0,2018,2,356.0
4,h,1900000.0,7.3,2.0,2.0,557.0,2018,2,356.0
3,h,1855000.0,7.3,1.0,1.0,680.0,2018,2,356.0
5,h,2500000.0,16.7,5.0,2.0,1042.0,2018,2,1411.0
3,h,2420000.0,16.7,2.0,2.0,830.0,2018,2,1411.0
4,h,1080000.0,16.7,2.0,1.0,655.0,2018,2,1411.0
4,h,1400500.0,16.7,2.0,2.0,799.0,2018,2,1411.0
3,h,880000.0,11.2,2.0,3.0,619.0,2018,2,1599.0
3,h,550000.0,11.2,1.0,1.0,308.0,2018,2,1599.0
2,t,525000.0,11.2,1.0,1.0,136.0,2018,2,1599.0
3,h,665000.0,12.9,2.0,2.0,217.0,2018,2,66.0
3,h,770000.0,12.9,2.0,2.0,450.0,2018,2,66.0
4,h,1120000.0,16.1,2.0,2.0,771.0,2018,2,917.0
2,t,670000.0,16.1,1.0,1.0,188.0,2018,2,917.0
3,h,637000.0,16.1,1.0,1.0,467.0,2018,2,917.0
3,h,808000.0,16.1,1.0,2.0,581.0,2018,2,917.0
4,h,930000.0,16.1,2.0,4.0,920.0,2018,2,917.0
5,h,931000.0,16.1,3.0,2.0,533.0,2018,2,917.0
3,h,767000.0,16.1,1.0,2.0,557.0,2018,2,917.0
3,h,588000.0,20.4,2.0,2.0,313.0,2018,2,528.0
4,h,620000.0,20.4,2.0,2.0,316.0,2018,2,528.0
5,h,800000.0,20.4,2.0,3.0,870.0,2018,2,528.0
4,h,690000.0,20.4,2.0,2.0,659.0,2018,2,528.0
4,h,677000.0,20.4,2.0,2.0,312.0,2018,2,528.0
3,h,703000.0,20.4,2.0,2.0,415.0,2018,2,528.0
3,h,685000.0,11.2,1.0,2.0,550.0,2018,2,427.0
4,t,1180000.0,13.8,3.0,2.0,674.0,2018,2,375.0
3,h,1702000.0,5.3,1.0,1.0,658.0,2018,2,1051.0
2,h,1500000.0,5.3,1.0,2.0,303.0,2018,2,1051.0
4,h,3500000.0,5.3,2.0,2.0,660.0,2018,2,1051.0
5,h,3120000.0,5.3,2.0,3.0,670.0,2018,2,1051.0
2,h,1265000.0,5.3,1.0,2.0,280.0,2018,2,1051.0
4,h,3575000.0,6.2,2.0,2.0,667.0,2018,2,445.0
4,h,1050000.0,21.3,3.0,4.0,893.0,2018,2,302.0
4,h,1320000.0,8.8,2.0,4.0,811.0,2018,2,415.0
3,h,800000.0,8.8,2.0,1.0,583.0,2018,2,415.0
3,h,975000.0,8.8,1.0,2.0,598.0,2018,2,415.0
4,h,1535000.0,16.0,2.0,2.0,1101.0,2018,2,392.0
3,h,1420000.0,16.0,1.0,3.0,606.0,2018,2,392.0
3,h,1350000.0,16.0,1.0,2.0,670.0,2018,2,392.0
5,h,650000.0,18.0,2.0,2.0,666.0,2018,2,54.0
4,h,640000.0,18.0,2.0,4.0,650.0,2018,2,54.0
3,h,550000.0,18.0,2.0,1.0,474.0,2018,2,54.0
3,h,482500.0,18.4,1.0,6.0,624.0,2018,2,2371.0
3,h,500000.0,18.4,1.0,2.0,532.0,2018,2,2371.0
3,h,535000.0,18.4,2.0,2.0,560.0,2018,2,2371.0
3,h,530000.0,18.4,1.0,3.0,748.0,2018,2,2371.0
3,h,473000.0,18.4,2.0,1.0,392.0,2018,2,2371.0
3,h,450000.0,18.4,1.0,4.0,530.0,2018,2,2371.0
3,h,602000.0,18.4,2.0,5.0,640.0,2018,2,2371.0
3,h,475000.0,18.4,1.0,1.0,345.0,2018,2,2371.0
4,h,815000.0,12.3,2.0,2.0,455.0,2018,2,226.0
3,h,615000.0,14.0,1.0,1.0,757.0,2018,2,324.0
3,h,575000.0,14.0,1.0,1.0,600.0,2018,2,324.0
3,h,480000.0,14.0,1.0,1.0,638.0,2018,2,324.0
3,h,615000.0,20.6,1.0,1.0,2023.0,2018,2,112.0
4,h,668500.0,14.0,2.0,2.0,365.0,2018,2,242.0
5,h,1080000.0,11.7,3.0,2.0,547.0,2018,2,113.0
5,h,3350000.0,5.4,3.0,4.0,734.0,2018,2,1021.0
4,h,1925000.0,5.4,2.0,2.0,612.0,2018,2,1021.0
4,h,1950000.0,5.4,2.0,2.0,568.0,2018,2,1021.0
4,h,2810000.0,5.4,2.0,2.0,621.0,2018,2,1021.0
3,h,3300000.0,5.4,2.0,2.0,844.0,2018,2,1021.0
5,h,2600000.0,5.4,2.0,2.0,660.0,2018,2,1021.0
4,h,3900000.0,5.4,3.0,3.0,774.0,2018,2,1021.0
3,h,1759000.0,7.3,1.0,2.0,701.0,2018,2,209.0
4,h,2400000.0,7.3,2.0,2.0,808.0,2018,2,209.0
4,h,855000.0,26.0,2.0,4.0,900.0,2018,2,57.0
3,h,585000.0,14.0,1.0,4.0,706.0,2018,2,391.0
4,h,1480000.0,6.4,2.0,2.0,373.0,2018,2,195.0
3,h,784000.0,16.3,1.0,1.0,700.0,2018,2,1049.0
3,h,660000.0,29.9,2.0,1.0,649.0,2018,2,1091.0
3,h,830000.0,6.4,1.0,2.0,427.0,2018,2,636.0
5,h,4510000.0,5.9,3.0,2.0,879.0,2018,2,532.0
4,h,5040000.0,5.9,3.0,2.0,465.0,2018,2,532.0
5,h,6300000.0,5.9,4.0,4.0,900.0,2018,2,532.0
4,t,1042000.0,8.4,2.0,1.0,170.0,2018,2,1599.0
4,h,2105000.0,8.4,2.0,2.0,647.0,2018,2,1599.0
3,h,1351000.0,8.4,1.0,3.0,725.0,2018,2,1599.0
2,h,527000.0,4.3,1.0,1.0,4627.0,2018,2,1286.0
4,h,1440000.0,4.3,4.0,2.0,311.0,2018,2,1286.0
3,h,520000.0,17.4,1.0,1.0,487.0,2018,2,843.0
3,h,510500.0,17.4,1.0,2.0,563.0,2018,2,843.0
3,h,480000.0,17.4,2.0,1.0,470.0,2018,2,843.0
4,h,460000.0,17.4,2.0,2.0,510.0,2018,2,843.0
3,h,443000.0,29.8,1.0,3.0,603.0,2018,2,1345.0
3,h,465000.0,31.7,2.0,5.0,879.0,2018,2,1417.0
4,h,1530000.0,20.0,3.0,1.0,635.0,2018,2,625.0
4,h,1535000.0,20.0,2.0,2.0,604.0,2018,2,625.0
3,h,508000.0,25.9,2.0,1.0,336.0,2018,2,873.0
4,h,720000.0,25.9,2.0,2.0,553.0,2018,2,873.0
4,h,500000.0,25.9,2.0,2.0,336.0,2018,2,873.0
4,h,2650000.0,3.0,2.0,0.0,199.0,2018,2,243.0
4,h,737500.0,17.9,2.0,1.0,604.0,2018,2,1615.0
3,h,640000.0,17.9,2.0,3.0,533.0,2018,2,1615.0
3,h,665000.0,17.9,2.0,2.0,617.0,2018,2,1615.0
3,h,625000.0,17.9,1.0,2.0,644.0,2018,2,1615.0
3,h,590000.0,17.9,1.0,2.0,531.0,2018,2,1615.0
3,h,620000.0,17.9,2.0,2.0,604.0,2018,2,1615.0
4,h,1212000.0,17.2,2.0,2.0,507.0,2018,2,643.0
4,h,2300000.0,10.2,3.0,1.0,553.0,2018,2,1.0
5,h,980000.0,16.2,3.0,2.0,849.0,2018,2,225.0
4,h,1835000.0,6.2,2.0,1.0,438.0,2018,2,1126.0
3,h,1800000.0,6.2,2.0,2.0,525.0,2018,2,1126.0
